url,price,title
https://www.olx.com.pk/item/brand-new-hp-elitebook-820-g4-core-i5-6th-gen-slim-than-apple-macbook-IDWfZh0.html,"Rs 39,999","Brand New Hp EliteBook 820 G4,Core i5,6th gen,slim than Apple Macbook"
https://www.olx.com.pk/item/draytek-vigor-2710-series-of-adsl2-2-routers-IDUGUgW.html,"Rs 5,500",DrayTek Vigor 2710 Series of ADSL2/2+ routers
https://www.olx.com.pk/item/brand-new-hp-elitebook-840-g4-corei5-6th-generation-ultrabook-full-hd-IDWfZhf.html,"Rs 45,000","Brand New Hp ELiteBook 840 G4,Corei5,6th Generation,Ultrabook.Full HD"
https://www.olx.com.pk/item/tower-crystal-body-system-IDWfQEN.html,"Rs 3,600",Tower crystal body system
https://www.olx.com.pk/item/brand-new-hp-elitebook-820-g3-core-i7-8gb-slimest-model-ultrabook-IDWfZgN.html,"Rs 44,999","Brand New Hp EliteBook 820 G3,core i7,8GB,Slimest model UltraBook"
https://www.olx.com.pk/item/brand-new-hp-pavilion-15-6th-generation-better-than-core-i3-in-perfor-IDWfZhv.html,"Rs 23,999","BRand New Hp Pavilion 15,6th Generation,Better than core i3 in perfor"
https://www.olx.com.pk/item/hp-core-i7-branded-laptop-6-months-laptop-warranty-3-33ghz-IDU5Hsj.html,"Rs 17,999",Hp-Core-i7 | Branded Laptop || 6-Months Laptop Warranty | 3.33Ghz |
https://www.olx.com.pk/item/nidek-auto-air-puff-tonometer-nt3000-IDWfZ6n.html,"Rs 1,80,000",Nidek auto air puff tonometer NT3000
https://www.olx.com.pk/item/160-gb-ssd-drive-1-months-warranty-limited-stock-branded-IDTMhTP.html,"Rs 4,000",160-GB SSD Drive | 1 Months Warranty | Limited Stock | Branded
https://www.olx.com.pk/item/dell-core-i5-just-16500-3-months-laptop-warranty-mr-laptop-IDWa2X2.html,"Rs 16,500",Dell __ Core i5 Just 16500/- ( 3 _ Months Laptop Warranty ) Mr Laptop
https://www.olx.com.pk/item/i-want-to-sell-my-laptop-modehp-compaq-presario-cq-57-IDWeIUQ.html,"Rs 16,500",I want to sell my laptop Mode(HP COMPAQ PRESARIO CQ 57
https://www.olx.com.pk/item/hp-laserjet-1320-printer-IDUW94P.html,"Rs 5,600",Hp LaserJet 1320 Printer
https://www.olx.com.pk/item/32-gb-windows-bootable-usb-just-1999-only-at-laptop-hut-wow-IDWa3g2.html,"Rs 1,999",32-GB Windows Bootable USB | Just 1999/- Only at Laptop Hut || WOW
https://www.olx.com.pk/item/12-inch-display-3rd-gen-core-i7-3-months-laptop-warranty-IDUlOCJ.html,"Rs 21,999",12 Inch Display 3rd Gen ( COre i7 ) {{ 3 Months Laptop Warranty }}
https://www.olx.com.pk/item/intel-hp-core-i5-3-months-laptop-warranty-320-gb-hdd-4-gb-IDTOyXR.html,"Rs 17,999",Intel HP Core i5 % 3 Months Laptop Warranty % 320-GB HDD || 4-GB
https://www.olx.com.pk/item/a-conditon-branded-laptops-100-original-condition-warranty-IDUnV9J.html,"Rs 12,000",A++ Conditon Branded Laptops || 100% Original Condition } Warranty
https://www.olx.com.pk/item/lenovo-x201-x220-x230-x240-core-i7-new-stock-mr-laptop-hut-IDWa2Fy.html,"Rs 20,999",Lenovo X201 | x220 | x230 | x240 | Core i7 New Stock | Mr Laptop Hut
https://www.olx.com.pk/item/new-ultra-thin-bluetooth-keyboard-touch-pad-ibk-14-touchpad-IDWfZ7O.html,"Rs 2,000",New Ultra thin Bluetooth keyboard touch pad IBK-14 touchpad
https://www.olx.com.pk/item/core2duo-computer-IDUTMWG.html,"Rs 7,000",Core2duo computer
https://www.olx.com.pk/item/hp-deskjet1050-IDWfZ8k.html,"Rs 4,000",Hp deskjet1050
https://www.olx.com.pk/item/digital-home-safe-IDWeAaK.html,"Rs 3,000",Digital home safe
https://www.olx.com.pk/item/dell-2nd-gen-3-months-warranty-core-i5-3-33ghz-laptop-hut-IDW8xYe.html,"Rs 20,999",Dell 2nd Gen ( 3-Months Warranty ) Core-i5 3.33Ghz | Laptop Hut
https://www.olx.com.pk/item/wireless-keyboard-k750-solar-system-IDWeiBE.html,"Rs 12,500",Wireless Keyboard K750 Solar System
https://www.olx.com.pk/item/brand-new-condition-packet-bell-laptop-2nd-generation-IDWa2Oa.html,"Rs 20,500",__ Brand New Condition __ Packet bell Laptop __ 2nd Generation |
https://www.olx.com.pk/item/1-gb-dedicated-graphic-core-i5-2nd-gen-4gb-ram-500-gb-hdd-IDU5HnT.html,"Rs 22,999",1-GB Dedicated Graphic || COre-i5 2nd Gen = 4GB Ram = 500-GB HDD
https://www.olx.com.pk/item/hp-elitebook-4gb-320gb-10-10-condition-3-months-warranty-IDW8y0F.html,"Rs 23,999",Hp Elitebook - 4gb / 320gb - 10/10 Condition - 3 Months Warranty --
https://www.olx.com.pk/item/dell-core-i5-i7-supported-fresh-10-10-2nd-gen-IDWf5cY.html,"Rs 21,455",Dell Core i5 (i7 supported) Fresh 10/10 2nd Gen.
https://www.olx.com.pk/item/laptops-core-i5-2nd-gen-320-gb-hdd-3-months-warranty-IDU9R1B.html,"Rs 18,999",">> Laptops >> Core i5 2nd Gen || 320-GB HDD , 3 Months Warranty"
https://www.olx.com.pk/item/photocopier-offer-IDWfY1e.html,"Rs 15,000",Photocopier offer
https://www.olx.com.pk/item/8460-laptop-hp-just-rs-20999-the-laptop-hut-oooo-IDUlIan.html,"Rs 20,999",8460 Laptop Hp Just Rs. 20999/- }} The Laptop Hut OOOO
https://www.olx.com.pk/item/laptop-solution-finding-laptop-visit-at-laptop-hut-IDUnVnt.html,"Rs 16,999",Laptop Solution || Finding Laptop ? Visit at LAPTOP HUT
https://www.olx.com.pk/item/hp-probook-core-i5-2nd-gen-3-months-laptop-warranty-320-gb-IDTOAdR.html,"Rs 24,999",HP Probook % Core-i5 2nd Gen || 3 Months Laptop Warranty | 320-GB
https://www.olx.com.pk/item/laptop-store-hp-intel-core-i5-fresh-condition-with-6-months-warranty-IDUgfs1.html,"Rs 18,999",Laptop Store Hp intel Core i5 Fresh Condition with 6 Months Warranty
https://www.olx.com.pk/item/x230-x240-w20-ibm-thinkpad-new-stock-only-best-laptops-deals-IDUAm5Y.html,"Rs 22,999",X230 | X240 | W20 IBM ThinkPad New Stock | Only Best Laptops Deals
https://www.olx.com.pk/item/intel-core-i5-3-33-ghz-4-gb-ram-250-gb-hdd-3hr-battery-IDU4uZn.html,"Rs 16,999","Intel Core-i5 3.33 GHz | 4-GB Ram, 250-GB HDD | 3hr Battery \\"
https://www.olx.com.pk/item/best-laptopps-core-i5-and-core-i7-at-laptop-hut-IDUTlB3.html,"Rs 19,999",Best Laptopps | Core i5 and COre i7 | at LAPTOP HUT
https://www.olx.com.pk/item/low-price-dell-core-i5-2-56-just-14999-one-day-offer-IDUCqJf.html,"Rs 14,999",Low Price Dell Core i5 2.56 Just 14999/- One Day Offer
https://www.olx.com.pk/item/core-i5-2-45ghz-i7-supported-3-months-laptop-warranty-laptop-hut-IDU2vLW.html,"Rs 20,999",Core-i5 2.45Ghz | i7 Supported ( 3 Months Laptop Warranty ) Laptop Hut
https://www.olx.com.pk/item/lenovo-t510-15-6-hd-display-dedicated-graphic-card-laptop-hut-IDU4w3H.html,"Rs 19,999",Lenovo T510 = 15.6 HD Display + Dedicated Graphic Card | Laptop Hut
https://www.olx.com.pk/item/save-money-2nd-gen-core-i3-i7-supported-fresh-stock-10-10-4530s-mode-IDWf50a.html,"Rs 22,500",Save Money 2nd Gen.Core i3 + i7 Supported Fresh Stock 10/10 4530s Mode
https://www.olx.com.pk/item/pantem4-20-gb-hard-IDWcDB8.html,"Rs 1,000",Pantem4. 20 gb hard
https://www.olx.com.pk/item/alienware-17-p18e-IDWfZ3A.html,"Rs 1,00,000",Alienware 17 p18e
https://www.olx.com.pk/item/core-i5-2-56ghz-core-i7-2nd-gen-IDWa2Hj.html,"Rs 25,999",Core i5 2.56Ghz | Core i7 2nd Gen
https://www.olx.com.pk/item/t410-lenovo-core-i7-just-18500-6-months-laptop-warranty-laptop-IDWa38N.html,"Rs 18,500",T410 | Lenovo Core i7 Just 18500/- | 6 months Laptop Warranty | Laptop
https://www.olx.com.pk/item/macbook-air-genuine-charger-45w-IDWfDkg.html,"Rs 4,500",Macbook air genuine charger 45w
https://www.olx.com.pk/item/dell-latitude-e6320-IDWfDiA.html,"Rs 24,000",Dell latitude E6320
https://www.olx.com.pk/item/ncomputing-n400-IDWfDfW.html,"Rs 18,500",NComputing N400
https://www.olx.com.pk/item/haier-y11b-touch-n-type-laptop-tablit-IDWfDa2.html,"Rs 27,000",Haier y11b touch n type/ laptop+ tablit
https://www.olx.com.pk/item/lenovo-thinkpad-t510-core-i5-with-graphics-price-in-rawalpindi-IDWfor8.html,"Rs 16,500",Lenovo Thinkpad T510 Core i5 with Graphics price in Rawalpindi
https://www.olx.com.pk/item/selling-speakers-IDWfUy0.html,"Rs 4,200",Selling speakers
https://www.olx.com.pk/item/hp-probook-4520s-ci3-colour-brown-IDWfUG6.html,"Rs 16,000",Hp probook 4520S Ci3 colour Brown
https://www.olx.com.pk/item/ab-aap-apni-marze-say-elactronics-lay-saktay-han-IDWfUmA.html,"Rs 7,50,000",Ab aap apni marze say elactronics lay saktay han.
https://www.olx.com.pk/item/3tb-wd-my-passport-ultra-3-0-IDWfUjI.html,"Rs 16,500",3tb Wd My Passport Ultra 3.0
https://www.olx.com.pk/item/music-box-bluethoot-IDWfovo.html,Rs 500,Music box bluethoot
https://www.olx.com.pk/item/lg-core-i5-laptop-price-in-rawalpindi-and-islamabad-IDWfove.html,"Rs 14,500",LG Core i5 Laptop Price in Rawalpindi and Islamabad
https://www.olx.com.pk/item/hard-orignall-IDWfowr.html,Rs 800,Hard orignall
https://www.olx.com.pk/item/lenovo-thinkpad-t420-core-i5-professional-laptop-price-in-rawalpindi-IDWfolD.html,"Rs 16,500",Lenovo ThinkPad T420 Core i5 Professional Laptop Price in Rawalpindi
https://www.olx.com.pk/item/wireless-mouse-n-tel-IDWfosQ.html,Rs 300,Wireless mouse (N-TEL)
https://www.olx.com.pk/item/lenovo-t430-core-i5-3rd-generation-laptop-price-in-rawalpindi-IDWfonR.html,"Rs 18,999",Lenovo T430 Core i5-3rd Generation Laptop Price in Rawalpindi
https://www.olx.com.pk/item/laptop-cooling-pad-just-1000-free-home-delivery-IDWa3f8.html,"Rs 1,000",Laptop Cooling Pad Just 1000/- Free Home delivery
https://www.olx.com.pk/item/core-i5-5th-generation-laptop-tablt-IDWdOdw.html,"Rs 25,000",Core i5 5th generation laptop + tablt
https://www.olx.com.pk/item/dell-core-i7-9020-and-9010-IDW027T.html,"Rs 32,500",Dell core i7 9020 and 9010
https://www.olx.com.pk/item/toshiba-setilliate-radius-IDWfYP6.html,"Rs 40,000",Toshiba setilliate radius
https://www.olx.com.pk/item/new-dell-i7-7th-generation-laptop-IDWfRvV.html,"Rs 45,000",New Dell i7 (7th generation) Laptop
https://www.olx.com.pk/item/intel-core-2-duo-e8600-processor-only-IDWaPvP.html,"Rs 2,000",Intel® Core 2 Duo E8600 Processor only*
https://www.olx.com.pk/item/smith-coronary-h-21025-IDUIT2L.html,Rs 500,Smith Coronary H 21025
https://www.olx.com.pk/item/intel-core2duo-processor-2-80-ghz-IDWfYRN.html,Rs 500,Intel Core2Duo Processor 2.80 GHZ
https://www.olx.com.pk/item/usb-powered-mini-portable-desktop-cooling-desk-fan-metal-IDW8HGa.html,Rs 999,USB Powered Mini Portable Desktop Cooling Desk Fan Metal
https://www.olx.com.pk/item/hannsg-led-19inch-IDWfYS4.html,"Rs 3,000",HannsG LED 19inch
https://www.olx.com.pk/item/zong-4g-wifi-device-IDWfYSG.html,"Rs 2,500",Zong 4g wifi device
https://www.olx.com.pk/item/distributors-manufacturing-billing-accounting-system-software-IDWfYSr.html,"Rs 12,000","Distributors , Manufacturing Billing & Accounting System Software"
https://www.olx.com.pk/item/brand-new-laptop-IDWfYSE.html,"Rs 26,000",Brand New Laptop
https://www.olx.com.pk/item/computerized-billing-for-any-setup-software-IDWfYTD.html,"Rs 12,000",Computerized Billing for Any Setup (Software)
https://www.olx.com.pk/item/gaming-pc-beast-IDUpe8J.html,"Rs 20,000",Gaming pc beast
https://www.olx.com.pk/item/gaming-mouse-box-pack-imported-top-quality-IDWduZi.html,"Rs 2,000",GAMING MOUSE box pack imported top quality
https://www.olx.com.pk/item/apple-macbook-pro-mid-2014-scratchless-IDWbeuu.html,"Rs 1,02,000",Apple macbook pro mid 2014 scratchless
https://www.olx.com.pk/item/internal-blue-ray-slim-laptop-drive-IDWdsFv.html,"Rs 5,500",Internal blue-ray slim Laptop drive
https://www.olx.com.pk/item/computer-laptop-service-at-your-home-IDWfYWH.html,Rs 500,Computer Laptop Service at your home
https://www.olx.com.pk/item/retail-software-restaurant-pos-inventory-system-for-shop-store-IDWfYUP.html,"Rs 12,000",Retail Software Restaurant POS - Inventory System For Shop Store
https://www.olx.com.pk/item/netgear-universal-wifi-range-extender-IDUZaEm.html,"Rs 1,600",Netgear Universal WiFi Range Extender.
https://www.olx.com.pk/item/dell-6220-core-i5-2nd-gen-IDWfYH0.html,"Rs 13,500",Dell 6220 core i5 (2nd Gen)
https://www.olx.com.pk/item/mini-pci-alfa-2000mw-wifi-card-IDWeku9.html,"Rs 9,500",Mini pci alfa 2000mw wifi card
https://www.olx.com.pk/item/hp-elitebook-8470-IDWfYIz.html,"Rs 21,000",Hp elitebook 8470
https://www.olx.com.pk/item/portable-5mp-50x-500x-magnification-8-led-usb-digital-microscope-IDW6kC3.html,"Rs 3,000",Portable 5MP 50X-500X Magnification 8-LED USB Digital Microscope
https://www.olx.com.pk/item/cpu-and-moniter-IDWfU3X.html,"Rs 2,500",Cpu and moniter
https://www.olx.com.pk/item/hp-envy-15-j-000-core-i7-quad-core-IDWfU7Y.html,"Rs 47,000",HP ENVY 15 J-000 Core i7 Quad Core
https://www.olx.com.pk/item/pavilion-dv6-note-book-i3-IDWfYJ2.html,"Rs 18,000",Pavilion dv6 note book i3
https://www.olx.com.pk/item/dell-optilex-780-IDWfU1r.html,"Rs 14,500",Dell Optilex 780
https://www.olx.com.pk/item/1000w-power-supply-hp-server-IDWfCRW.html,"Rs 2,200",1000W power supply HP server
https://www.olx.com.pk/item/hp-dv6-6000-core-i7-IDWfCOA.html,"Rs 25,000",Hp dv6 6000 core i7
https://www.olx.com.pk/item/lenovo-thinkpad-t410-core-i5-laptop-price-in-rawalpindi-IDWfoj4.html,"Rs 14,500",Lenovo ThinkPad T410 Core i5 Laptop Price in Rawalpindi
https://www.olx.com.pk/item/dell-precision-t7500-IDWfodB.html,"Rs 15,500",Dell Precision T7500
https://www.olx.com.pk/item/hp-elitebook-8460p-core-i5-2nd-generation-laptop-price-in-rawalpindi-IDWfo78.html,"Rs 17,500",HP Elitebook 8460P Core i5-2nd Generation Laptop Price in Rawalpindi
https://www.olx.com.pk/item/lenovo-thinkpad-2nd-gen-laptop-core-i5-and-3-month-warrenty-IDWfTZ2.html,"Rs 13,999",Lenovo Thinkpad 2ND Gen Laptop Core i5 AND 3 Month Warrenty
https://www.olx.com.pk/item/3rd-genration-core-i5-laptops-price-only-14-999-90-days-warranty-IDWfTTS.html,"Rs 14,999","3rd Genration Core i5 Laptops Price Only 14,999/- 90 Days Warranty"
https://www.olx.com.pk/item/gta-5-game-supported-pc-IDWfo5D.html,"Rs 14,000",Gta 5 game supported PC
https://www.olx.com.pk/item/dell-core-i5-second-generation-IDWfobH.html,"Rs 20,000",Dell core I5 second generation
https://www.olx.com.pk/item/lenovo-thinkpad-core-i5-3rd-gen-laptop-with-warrenty-ram-4gb-IDWfU16.html,"Rs 14,999",Lenovo Thinkpad Core i5 3rd Gen Laptop With Warrenty Ram 4GB
https://www.olx.com.pk/item/new-daba-pack-IDWfUc6.html,"Rs 5,500",New daba pack
https://www.olx.com.pk/item/dell-7567-gaming-laptop-IDWfU1E.html,"Rs 1,40,000",Dell 7567 gaming laptop
https://www.olx.com.pk/item/hp-17-inch-monitor-flat-screen-IDWfQq4.html,"Rs 1,000",HP 17 inch monitor flat screen
https://www.olx.com.pk/item/samsung-bixolon-thermal-receipt-printer-for-bata-shop-IDSxXjx.html,"Rs 10,000",Samsung Bixolon Thermal Receipt printer For BATA Shop
https://www.olx.com.pk/item/trooly-chair-lcd-dell-danny-tv-device-p4-system-IDWfYwC.html,"Rs 9,500",Trooly chair lcd dell danny tv device p4 system
https://www.olx.com.pk/item/hp-laptop-nc-6400-IDWfYwB.html,"Rs 11,000",Hp laptop Nc 6400
https://www.olx.com.pk/item/laptop-hp-probook-5320m-IDWfYwQ.html,"Rs 20,500",Laptop HP Probook 5320M
https://www.olx.com.pk/item/epson-tm-t88v-thermal-printer-with-warranty-less-then-second-speed-IDU68DP.html,"Rs 15,500",Epson TM-T88v thermal printer with warranty Less then sECOND sPEED
https://www.olx.com.pk/item/dell-latitude-e6420-core-i5-2nd-generation-a-quality-IDWfYvz.html,"Rs 16,500","Dell Latitude E6420, Core i5, 2nd Generation, A+ Quality,"
https://www.olx.com.pk/item/apple-macbook-pro-ratina-15-inches-IDTRI2X.html,"Rs 1,15,000",Apple Macbook pro Ratina 15 inches
https://www.olx.com.pk/item/dell-core-i3-latitude-e6410-exchange-possible-with-good-mobile-IDWedm8.html,"Rs 10,900",DELL Core i3 latitude E6410 exchange possible with good mobile
https://www.olx.com.pk/item/lenovo-x61-laptop-2gb-120gb-IDWfYvp.html,"Rs 6,000",Lenovo x61 laptop 2gb 120gb
https://www.olx.com.pk/item/toshiba-trst-a10-receipt-printer-225-mm-s-speed-IDUI95S.html,"Rs 9,000",Toshiba TRST A10 Receipt Printer 225 mm/s speed
https://www.olx.com.pk/item/epsontm-u220-network-receipt-printer-with-autocuter-IDSDOpw.html,"Rs 11,500",EpsonTM-U220 Network Receipt Printer with autocuter
https://www.olx.com.pk/item/core-i3-4th-genration-pc-hp-prodesk-400-g2-mt-IDW7LR3.html,"Rs 17,500",Core i3 4th genration pc HP Prodesk 400 g2 MT
https://www.olx.com.pk/item/hp-pavillion-dv7-core-i3-gaming-laptop-amd-graphic-card-IDUzWt5.html,"Rs 20,000",Hp pavillion dv7 core i3 gaming laptop amd graphic card
https://www.olx.com.pk/item/ram-1gb-dd2-desktop-new-stock-available-on-holesale-rate-IDUJg19.html,Rs 250,Ram 1gb dd2 desktop new stock available on holesale rate
https://www.olx.com.pk/item/elite-book-hp-8460p-IDWfWHG.html,"Rs 15,999",Elite book hp 8460p
https://www.olx.com.pk/item/industrial-intermec-3400e-400-dpi-barcode-label-printer-IDSN0rN.html,"Rs 25,000",Industrial intermec 3400e 400 dpi barcode label printer
https://www.olx.com.pk/item/hp-laptop-pentium-4-IDWfYyf.html,"Rs 5,500",HP laptop pentium 4
https://www.olx.com.pk/item/apple-macbook-pro-core-i7-IDTkevz.html,"Rs 60,000",Apple Macbook pro core i7
https://www.olx.com.pk/item/ptcl-signal-booster-transmitter-antenna-for-all-inrernet-devices-IDURhmU.html,Rs 600,Ptcl signal booster transmitter Antenna for all inrernet devices
https://www.olx.com.pk/item/lenovo-corei7-IDWfCA5.html,"Rs 40,000",Lenovo corei7 .
https://www.olx.com.pk/item/sewing-express-creating-their-own-garments-for-a-fraction-of-the-price-IDWfTJ4.html,"Rs 2,499",Sewing Express creating their own garments for a fraction of the price
https://www.olx.com.pk/item/kingston-4-gb-usb-with-1-year-warranty-price-400-IDWfnZi.html,Rs 400,Kingston 4 GB Usb With 1 Year Warranty Price 400
https://www.olx.com.pk/item/dell-desktop-pc-core-i3-IDWfTum.html,"Rs 13,000",Dell desktop pc core i3
https://www.olx.com.pk/item/hp-plotter-800-available-with-new-cartridges-IDWfTsS.html,"Rs 1,35,000",Hp plotter 800 available with new cartridges
https://www.olx.com.pk/item/sony-vaio-80-gb-usb-IDWfCGz.html,"Rs 1,500",Sony vaio 80 gb usb
https://www.olx.com.pk/item/tp-link-signal-cather-IDWfCFk.html,"Rs 1,500",Tp link signal cather
https://www.olx.com.pk/item/lenove-think-pad-mini-10-IDWfCyH.html,"Rs 8,000",Lenove think pad mini 10
https://www.olx.com.pk/item/dell-e6510-core-i7-laptop-price-in-rawalpindi-and-islamabad-IDWfnQU.html,"Rs 20,000",Dell E6510 Core i7 Laptop Price in Rawalpindi and Islamabad
https://www.olx.com.pk/item/dell-latitude-e6420-core-i5-laptop-price-in-rawalpindi-and-islamabad-IDWfnNT.html,"Rs 17,400",Dell Latitude E6420 Core i5 Laptop Price in Rawalpindi and Islamabad
https://www.olx.com.pk/item/hp-elite-book-profassional-laptop-original-branded-laptop-3rd-ge-IDWfTN7.html,"Rs 21,999",Hp Elite Book - Profassional Laptop - Original Branded Laptop - 3RD Ge
https://www.olx.com.pk/item/lenovo-thinkpad-core-i7-only-14-999-with-3-month-warrenty-hard-250gb-IDWfTKB.html,"Rs 14,999","Lenovo Thinkpad Core i7 Only 14,999 With 3 Month Warrenty Hard 250GB"
https://www.olx.com.pk/item/hp-laser-toner-cartridges-for-60190a-IDWfTE4.html,"Rs 5,500",Hp laser toner cartridges for 601(90a)
https://www.olx.com.pk/item/hp-elitebook-core-i5-2nd-gen-laptop-with-warrenty-ramzan-offer-IDWfTJE.html,"Rs 15,500",Hp Elitebook Core i5 2nd Gen Laptop With Warrenty Ramzan Offer
https://www.olx.com.pk/item/dell-latitude-core-i5-3rd-gen-laptop-modal-6430-ramzan-offer-IDWfTMB.html,"Rs 20,500",Dell Latitude Core i5 3rD Gen Laptop Modal 6430 Ramzan Offer
https://www.olx.com.pk/item/hp-laser-toner-cartridges-53a-IDWfTAn.html,"Rs 2,500",Hp laser toner cartridges 53a
https://www.olx.com.pk/item/hp-color-laser-printer-cp2025-IDWfTri.html,"Rs 13,500",Hp color laser printer cp2025
https://www.olx.com.pk/item/hp-usb-16-gb-with-1-year-warranty-IDWfnV6.html,Rs 850,Hp Usb 16 GB With 1 Year Warranty
https://www.olx.com.pk/item/hp-color-laser-toner-set-410-original-for-452nw-printer-IDWfTBD.html,"Rs 22,500",Hp color laser toner set 410 original for 452nw printer
https://www.olx.com.pk/item/core-2-duo-1-8-2gb-ram-40gb-hard-and-17-dell-lcd-IDW9rWM.html,"Rs 4,500","Core 2 duo 1.8 2Gb Ram 40Gb Hard and 17"" dell Lcd"
https://www.olx.com.pk/item/acer-al1716-silver-color-17-inch-lcd-IDW5Uvn.html,"Rs 1,300",Acer AL1716 Silver color 17 inch Lcd
https://www.olx.com.pk/item/hp-core-i5-3rd-generation-IDWfYlq.html,"Rs 25,000",Hp core i5 3rd generation
https://www.olx.com.pk/item/a-computer-set-with-table-or-speakears-with-new-staplizher-IDW8Xrj.html,"Rs 15,000",A computer set with table or speakears with new staplizher
https://www.olx.com.pk/item/core-i7-1st-generation-hp-elite-book-8540w-IDWfsA5.html,"Rs 15,000",Core i7 1st generation Hp elite book 8540w
https://www.olx.com.pk/item/ms3780-fusion-omnidirectional-fixed-handheld-laser-scanner-IDUimgx.html,"Rs 7,000",MS3780 Fusion Omnidirectional Fixed/Handheld Laser Scanner
